company,duration,response_date,year_of_birth,gender,education_level,social_stratum,nationality,department,municipality,experience_dip,occupation,id_last_four,last_name_initial,ie_ambiguity_tolerance_u,ie_ambiguity_tolerance_v,ie_ambiguity_tolerance_w,ie_ambiguity_tolerance_x,ie_ambiguity_tolerance_y,ie_ambiguity_tolerance_z,ie_ambiguity_tolerance_aa,ie_ambiguity_tolerance_ab,ie_ambiguity_tolerance_ac,ie_ambiguity_tolerance_ad,ie_confidence_a,ie_confidence_b,ie_confidence_c,ie_confidence_d,ie_confidence_e,ie_confidence_f,ie_confidence_g,ie_confidence_h,ie_confidence_i,ie_dehumanization_left,ie_dehumanization_center,ie_dehumanization_right,fake_news_al,fake_news_am,fake_news_an,fake_news_ao,fake_news_ap,fake_news_aq,fake_news_ar,fake_news_as,fake_news_at,fake_news_au,fake_news_av,fake_news_aw,fake_news_ax,fake_news_ay,fake_news_az,fake_news_ba,fake_news_bb,fake_news_bc,tweet_e_lack_of_information,tweet_e_report,tweet_f_lack_of_information,tweet_f_report,ie_discrimination_a,ie_discrimination_b,ie_discrimination_c,ie_discrimination_d,ie_discrimination_e,ie_discrimination_f,complete
SIPopsy,,2022-07-09,1959,Mujer,Bachillerato,Estrato 1,Colombia,Boyacá,Boyacá,No,Labores del hogar,2485,A,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,"Orgullo,Educación,Trabajo,Vergüenza,Tensión,Sospecha","Vergüenza,Sorpresa,Agitación,Educación,Arrepentimiento,Imprudencia","Tensión,Trabajo,Imprudencia,Timidez,Extroversión,Agitación",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,true
SIPopsy,,2022-07-09,1987,Hombre,Técnico / Tecnológico,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,9366,O,1,1,1,2,3,1,1,2,2,1,1,2,1,1,0,1,1,4,1,"Educación,Impresión,Arrepentimiento,Disciplina,Orgullo,Cordialidad","Nostalgia,Aburrición,Sorpresa,Impresión,Tensión,Emoción","Aburrición,Orgullo,Timidez,Inquietud,Vergüenza,Amistad",3,2,3,1,3,3,3,3,3,3,3,3,4,2,1,2,2,2,1,1,1,1,1,1,3,2,2,2,true
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIPopsy,,2022-07-09,1969,Mujer,Bachillerato,Estrato 1,Colombia,Cundinamarca,Bojacá,No,Trabajador independiente,1232,U,2,2,1,2,2,1,1,2,2,2,2,2,2,0,1,2,2,2,2,"Educación,Vergüenza,Nostalgia,Disciplina,Sospecha,Arrepentimiento","Sorpresa,Arrepentimiento,Timidez,Disciplina,Emoción,Trabajo","Vergüenza,Cordialidad,Nostalgia,Educación,Trabajo,Timidez",3,2,2,2,2,2,1,1,2,2,2,1,2,2,2,4,2,2,0,1,0,1,2,2,2,2,2,2,true
SIPopsy,,2022-07-09,1985,Mujer,Bachillerato,Estrato 1,Angola,Caldas,Aranzazu,No,Desempleado,8459,H,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,3,4,3,3,"Dedicación,Arrepentimiento,Tensión,Aburrición,Imprudencia,Nostalgia","Sorpresa,Extroversión,Compasión,Arrepentimiento,Educación,Cordialidad","Sorpresa,Timidez,Trabajo,Disciplina,Arrepentimiento,Imprudencia",3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,1,1,1,1,3,3,3,3,3,4,true
SIPopsy,,2022-07-09,1969,Mujer,Bachillerato,Estrato 2,Anguilla,Bolívar,Cantagallo no,No,Labores del hogar,1234,H,4,4,3,3,3,3,3,3,3,3,4,3,4,1,1,4,4,4,3,"Educación,Cordialidad,Tensión,Arrepentimiento,Timidez,Orgullo","Disciplina,Compasión,Tensión,Emoción,Orgullo,Imprudencia","Orgullo,Cordialidad,Agitación,Dedicación,Educación,Extroversión",3,3,5,2,3,5,3,3,3,4,4,3,5,4,5,4,2,3,1,1,1,1,5,4,3,5,4,5,true
SIPopsy,,2022-07-09,1959,Mujer,Bachillerato,Estrato 1,Colombia,Boyacá,Boyacá,No,Labores del hogar,2485,A,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,"Impresión,Arrepentimiento,Orgullo,Compasión,Disciplina,Educación","Disciplina,Impresión,Arrepentimiento,Timidez,Dedicación,Amistad","Cordialidad,Dedicación,Sospecha,Compasión,Emoción,Arrepentimiento",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,true
SIPopsy,,2022-07-09,1983,Hombre,Primaria,Estrato 1,Angola,Bolívar,Arroyohondo,Sí,Trabajador independiente,4688,G,3,3,3,3,3,4,3,3,4,3,3,3,3,1,1,3,3,3,3,"Cordialidad,Extroversión,Orgullo,Tensión,Compasión,Arrepentimiento","Emoción,Nostalgia,Tensión,Compasión,Arrepentimiento,Inquietud","Timidez,Compasión,Vergüenza,Trabajo,Cordialidad,Disciplina",3,3,4,4,3,4,4,4,3,3,5,2,3,3,3,4,4,4,1,1,1,1,3,3,4,3,3,3,true
SIPopsy,,2022-07-09,,,,,,,,,,,,5,3,4,5,4,3,4,3,4,3,,,,,,4,,,,"Tensión,Extroversión,Dedicación,Agitación,Trabajo,Sorpresa","Sorpresa,Extroversión,Cordialidad,Arrepentimiento,Educación,Vergüenza","Orgullo,Agitación,Tensión,Vergüenza,Nostalgia,Impresión",4,4,5,3,4,2,3,4,4,4,5,5,4,4,3,4,4,4,1,1,1,1,,,,,,,
SIPopsy,,2022-07-09,1959,Mujer,Bachillerato,Estrato 1,Colombia,Boyacá,Boyacá,No,Labores del hogar,2485,A,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,"Trabajo,Sospecha,Nostalgia,Agitación,Dedicación,Orgullo","Disciplina,Orgullo,Emoción,Aburrición,Cordialidad,Compasión","Tensión,Trabajo,Timidez,Compasión,Sospecha,Inquietud",5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,1,1,1,1,5,5,5,5,5,5,true
SIPopsy,,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIPopsy,,2022-07-09,1969,Mujer,Bachillerato,Estrato 1,Argentina,Bogotá D.C.,Bogotá D.C.,No,Estudiante,1963,U,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,"Inquietud,Sospecha,Timidez,Compasión,Impresión,Disciplina","Emoción,Sorpresa,Imprudencia,Orgullo,Impresión,Extroversión","Amistad,Educación,Vergüenza,Aburrición,Inquietud,Tensión",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,true
SIPopsy,,2022-07-09,1983,Mujer,Bachillerato,Estrato 2,Anguilla,Bolívar,Cicuco,No,Labores del hogar,2782,H,4,4,4,4,4,4,5,4,4,4,3,4,4,1,1,4,4,4,4,"Nostalgia,Agitación,Tensión,Amistad,Aburrición,Emoción","Compasión,Amistad,Orgullo,Cordialidad,Timidez,Trabajo","Impresión,Vergüenza,Extroversión,Imprudencia,Disciplina,Cordialidad",3,4,4,4,3,3,4,3,4,3,4,3,3,4,3,3,4,3,1,1,1,1,4,4,4,4,4,4,true
SIPopsy,,2022-07-09,1959,Mujer,Bachillerato,Estrato 1,Colombia,Boyacá,Boyacá,No,Labores del hogar,2485,A,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,"Trabajo,Sospecha,Sorpresa,Timidez,Agitación,Disciplina","Sorpresa,Dedicación,Aburrición,Sospecha,Inquietud,Orgullo","Vergüenza,Educación,Extroversión,Dedicación,Aburrición,Inquietud",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,true
SIPopsy,,2022-07-09,1953,Mujer,Bachillerato,Estrato 1,Anguilla,Boyacá,Almeida,No,Trabajador independiente,2065,H,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,"Emoción,Sospecha,Aburrición,Trabajo,Nostalgia,Arrepentimiento","Tensión,Dedicación,Impresión,Sorpresa,Educación,Disciplina","Sorpresa,Educación,Arrepentimiento,Trabajo,Extroversión,Emoción",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,3,4,4,3,4,4,true
SIPopsy,,2022-07-09,1963,Mujer,Bachillerato,Estrato 1,Angola,Atlántico,Galapa,No,Estudiante,1261,J,2,2,1,1,2,2,1,1,1,1,1,1,5,1,0,1,1,1,1,"Disciplina,Tensión,Amistad,Timidez,Imprudencia,Inquietud","Compasión,Sospecha,Timidez,Sorpresa,Cordialidad,Extroversión","Nostalgia,Agitación,Dedicación,Impresión,Disciplina,Tensión",1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,true
SIPopsy,,2022-07-09,1983,Mujer,Primaria,Estrato 2,Antártida,Boyacá,Berbeo,No,Trabajador independiente,5866,N,4,3,4,4,4,4,4,4,4,4,3,4,4,1,1,3,4,3,4,"Imprudencia,Orgullo,Inquietud,Compasión,Trabajo,Timidez","Agitación,Aburrición,Compasión,Vergüenza,Nostalgia,Sorpresa","Emoción,Aburrición,Agitación,Dedicación,Disciplina,Orgullo",3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,1,1,1,1,4,3,3,3,4,3,true
SIPopsy,,2022-07-09,1959,Mujer,Bachillerato,Estrato 1,Colombia,Boyacá,Boyacá,No,Labores del hogar,2485,A,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,"Disciplina,Sorpresa,Aburrición,Amistad,Educación,Sospecha","Educación,Amistad,Trabajo,Compasión,Timidez,Cordialidad","Tensión,Imprudencia,Arrepentimiento,Nostalgia,Compasión,Orgullo",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,true
SIPopsy,,2022-07-09,1933,Mujer,Bachillerato,Estrato 1,Angola,Amazonas,Puerto Arica,No,Estudiante,1321,V,2,2,2,2,2,2,1,2,2,1,1,1,1,0,0,1,1,1,1,"Disciplina,Nostalgia,Aburrición,Emoción,Cordialidad,Sorpresa","Compasión,Aburrición,Extroversión,Emoción,Timidez,Sospecha","Timidez,Disciplina,Aburrición,Inquietud,Agitación,Trabajo",2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,true
SIPopsy,,2022-07-09,1994,Mujer,Bachillerato,Estrato 2,Angola,Bogotá D.C.,Bogotá D.C ,No,Desempleado,2531,;,4,1,2,2,5,5,4,5,3,3,2,2,2,0,0,4,2,5,2,"Timidez,Orgullo,Emoción,Nostalgia,Agitación,Impresión","Educación,Timidez,Orgullo,Inquietud,Sorpresa,Tensión","Inquietud,Timidez,Arrepentimiento,Compasión,Tensión,Educación",4,5,2,1,1,4,2,1,2,1,1,1,1,1,5,2,1,1,1,1,1,1,2,5,2,2,4,2,true
SIPopsy,,2022-07-09,1959,Mujer,Bachillerato,Estrato 1,Colombia,Boyacá,Boyacá,No,Labores del hogar,2485,A,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,"Extroversión,Agitación,Orgullo,Inquietud,Trabajo,Cordialidad","Aburrición,Vergüenza,Sospecha,Imprudencia,Agitación,Amistad","Orgullo,Disciplina,Aburrición,Cordialidad,Inquietud,Dedicación",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,true
SIPopsy,,2022-07-09,1963,Hombre,Técnico / Tecnológico,Estrato 1,Andorra,Bogotá D.C.,Bogotá D.C.,No,Trabajador independiente,1236,B,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,"Compasión,Inquietud,Emoción,Nostalgia,Impresión,Dedicación","Extroversión,Dedicación,Timidez,Cordialidad,Emoción,Educación","Sospecha,Agitación,Arrepentimiento,Orgullo,Vergüenza,Disciplina",1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,true
SIPopsy,,2022-07-09,1983,Mujer,Bachillerato,Estrato 1,Anguilla,Caldas,Belalcázar,No,Trabajador independiente,4632,D,4,3,3,4,3,4,4,4,4,3,4,4,4,1,1,4,3,4,3,"Nostalgia,Educación,Tensión,Emoción,Sospecha,Impresión","Cordialidad,Dedicación,Tensión,Timidez,Aburrición,Extroversión","Imprudencia,Compasión,Dedicación,Educación,Arrepentimiento,Cordialidad",4,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,1,1,1,1,4,3,3,4,3,4,true
SIPopsy,,2022-07-09,1975,Hombre,Bachillerato,Estrato 4,Colombia,Bogotá D.C.,Bogotá D.C.,No,Empleado de otra compañía o institución,8719,P,4,4,4,3,3,2,4,2,3,4,3,4,3,0,1,2,2,1,2,"Sorpresa,Dedicación,Amistad,Educación,Disciplina,Trabajo","Disciplina,Trabajo,Cordialidad,Timidez,Nostalgia,Dedicación","Dedicación,Amistad,Disciplina,Educación,Trabajo,Sorpresa",3,3,2,3,3,3,3,3,3,4,2,3,3,3,4,3,3,4,1,0,0,0,3,3,3,3,3,3,true
SIPopsy,,2022-07-09,1996,Mujer,Técnico / Tecnológico,Estrato 2,Colombia,Cundinamarca,Cota,No,Empleada,1211,H,2,2,2,2,2,2,2,4,2,2,2,2,2,0,0,2,2,2,2,"Sospecha,Disciplina,Vergüenza,Tensión,Arrepentimiento,Sorpresa","Vergüenza,Amistad,Compasión,Sospecha,Trabajo,Inquietud","Tensión,Sospecha,Amistad,Impresión,Agitación,Sorpresa",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,true
SIPopsy,,2022-07-09,1989,Hombre,Bachillerato,Estrato 2,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,9808,G,4,4,5,4,4,4,4,5,4,4,4,4,4,1,1,1,1,1,1,"Extroversión,Amistad,Cordialidad,Educación,Nostalgia,Emoción","Cordialidad,Agitación,Sospecha,Amistad,Disciplina,Orgullo","Emoción,Aburrición,Sorpresa,Extroversión,Orgullo,Compasión",5,1,2,1,1,1,1,1,4,5,1,2,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,true
SIPopsy,,2022-07-09,1983,Mujer,Bachillerato,Estrato 2,Anguilla,Boyacá,Almeida,No,Desempleado,8655,N,4,3,4,3,3,3,3,4,4,4,3,4,3,1,1,4,4,4,4,"Tensión,Dedicación,Sospecha,Timidez,Vergüenza,Inquietud","Timidez,Emoción,Sorpresa,Extroversión,Arrepentimiento,Aburrición","Emoción,Trabajo,Agitación,Tensión,Aburrición,Extroversión",3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,3,3,3,3,3,4,true
SIPopsy,,2022-07-09,1959,Mujer,Bachillerato,Estrato 1,Colombia,Boyacá,Boyacá,No,Labores del hogar,2485,A,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,"Imprudencia,Extroversión,Educación,Agitación,Disciplina,Inquietud","Nostalgia,Extroversión,Vergüenza,Imprudencia,Compasión,Aburrición","Extroversión,Amistad,Imprudencia,Emoción,Sorpresa,Disciplina",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,true
SIPopsy,,2022-07-09,1959,Mujer,Bachillerato,Estrato 1,Colombia,Boyacá,Boyacá,No,Labores del hogar,2485,A,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,"Imprudencia,Aburrición,Arrepentimiento,Emoción,Amistad,Dedicación","Nostalgia,Impresión,Sospecha,Cordialidad,Sorpresa,Trabajo","Agitación,Tensión,Vergüenza,Emoción,Compasión,Nostalgia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,true
SIPopsy,,2022-07-09,1993,Mujer,Técnico / Tecnológico,Estrato 3,Bélgica,Bogotá D.C.,Bogotá D.C ,No,Empleado de otra compañía o institución,1752,Q,5,5,3,5,3,1,5,2,2,5,2,1,5,0,0,4,2,4,1,"Dedicación,Extroversión,Inquietud,Trabajo,Orgullo,Aburrición","Tensión,Imprudencia,Disciplina,Cordialidad,Agitación,Aburrición","Extroversión,Vergüenza,Timidez,Sospecha,Orgullo,Sorpresa",5,2,2,2,2,1,5,5,1,4,5,1,1,2,1,5,5,2,1,0,1,0,1,3,2,5,5,2,true
SIPopsy,,2022-07-09,1995,Hombre,Técnico / Tecnológico,Estrato 2,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,3522,R,4,5,3,5,5,4,5,5,3,4,3,3,3,0,1,1,1,1,1,"Cordialidad,Sospecha,Educación,Dedicación,Inquietud,Trabajo","Sospecha,Educación,Arrepentimiento,Imprudencia,Sorpresa,Tensión","Imprudencia,Sorpresa,Nostalgia,Inquietud,Dedicación,Sospecha",5,5,3,1,1,1,1,1,5,2,1,5,1,5,5,5,5,2,1,1,1,1,3,3,3,3,3,5,true
SIPopsy,,2022-07-09,1994,Mujer,Técnico / Tecnológico,Estrato 4,Angola,Bogotá D.C.,Bogotá D.C ,No,Desempleado,6644,'+,4,3,1,4,3,2,4,2,2,4,4,2,2,0,0,5,1,5,2,"Amistad,Agitación,Aburrición,Educación,Arrepentimiento,Cordialidad","Vergüenza,Impresión,Imprudencia,Agitación,Dedicación,Orgullo","Timidez,Amistad,Arrepentimiento,Compasión,Educación,Nostalgia",2,1,2,2,2,3,5,2,5,5,2,5,1,1,3,2,1,1,0,1,0,0,2,1,2,2,5,5,true
SIPopsy,,2022-07-09,1994,Mujer,Técnico / Tecnológico,Estrato 2,Angola,Bogotá D.C.,Bogotá D.C.,No,Empleado de Popsy,9800,™,4,2,2,5,5,4,5,5,1,5,2,1,4,0,0,5,4,2,1,"Extroversión,Arrepentimiento,Tensión,Timidez,Disciplina,Trabajo","Compasión,Aburrición,Disciplina,Educación,Inquietud,Amistad","Vergüenza,Arrepentimiento,Amistad,Trabajo,Educación,Emoción",1,5,1,1,1,4,5,1,2,2,1,1,4,2,4,2,1,2,0,0,0,1,4,2,5,5,5,4,true
SIPopsy,,2022-07-09,1999,Hombre,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Empleado de Popsy,6533,P,5,4,4,4,4,4,4,4,4,4,2,1,2,1,0,1,1,1,1,"Cordialidad,Timidez,Orgullo,Disciplina,Trabajo,Dedicación","Orgullo,Nostalgia,Cordialidad,Timidez,Trabajo,Sorpresa","Cordialidad,Disciplina,Agitación,Extroversión,Sorpresa,Amistad",5,1,1,2,1,1,1,1,5,5,1,5,5,5,5,5,3,1,1,1,1,1,2,1,1,1,1,1,true
SIPopsy,,2022-07-09,1980,Mujer,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Labores del hogar,1038,S,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,3,3,3,3,"Disciplina,Trabajo,Dedicación,Amistad,Sorpresa,Arrepentimiento","Trabajo,Cordialidad,Educación,Dedicación,Amistad,Disciplina","Educación,Trabajo,Dedicación,Sorpresa,Disciplina,Nostalgia",2,3,3,3,4,3,2,3,2,2,4,3,4,3,4,3,3,2,0,0,0,0,3,3,3,3,3,3,true
SIPopsy,,2022-07-09,1990,Hombre,Bachillerato,Estrato 1,Colombia,Cundinamarca,Cabrera,No,Estudiante,5971,G,4,5,2,2,3,4,1,2,5,2,3,4,1,0,0,4,2,1,4,"Inquietud,Emoción,Sospecha,Orgullo,Compasión,Extroversión","Agitación,Extroversión,Tensión,Trabajo,Amistad,Sospecha","Compasión,Nostalgia,Imprudencia,Vergüenza,Agitación,Cordialidad",3,5,5,1,3,3,4,3,4,2,3,2,3,1,4,4,2,3,1,1,0,1,1,4,5,1,4,3,true
SIPopsy,,2022-07-09,1992,Mujer,Título universitario,Estrato 6,Islas Malvinas,Bogotá D.C.,Bogotá D.C ,No,Estudiante,1803,9,2,5,1,4,1,4,2,4,2,5,5,2,2,0,0,5,2,2,5,"Dedicación,Aburrición,Sorpresa,Sospecha,Disciplina,Trabajo","Compasión,Sospecha,Aburrición,Nostalgia,Disciplina,Trabajo","Agitación,Sorpresa,Inquietud,Nostalgia,Tensión,Imprudencia",5,4,1,3,5,1,2,1,1,1,2,2,4,4,5,2,4,2,1,1,1,1,4,4,2,2,3,1,true
SIPopsy,,2022-07-09,1958,Mujer,Primaria,Estrato 2,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,9495,S,2,3,2,3,2,3,3,3,3,2,2,2,2,0,0,2,2,2,2,"Orgullo,Imprudencia,Dedicación,Vergüenza,Compasión,Extroversión","Sospecha,Trabajo,Agitación,Nostalgia,Arrepentimiento,Orgullo","Timidez,Impresión,Orgullo,Amistad,Aburrición,Vergüenza",3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,0,0,0,0,2,2,2,2,2,3,true
SIPopsy,,2022-07-09,2002,Hombre,Bachillerato,Estrato 2,Colombia,Boyacá,Tunja,No,Desempleado,5354,C,5,4,1,4,4,3,4,4,3,3,2,3,3,1,1,1,1,1,1,"Educación,Trabajo,Cordialidad,Compasión,Dedicación,Amistad","Dedicación,Timidez,Compasión,Extroversión,Vergüenza,Imprudencia","Impresión,Vergüenza,Timidez,Nostalgia,Inquietud,Disciplina",5,2,1,2,1,1,1,5,4,5,1,2,3,5,5,5,1,2,1,0,1,0,2,1,2,2,1,1,true
SIPopsy,,2022-07-09,1990,Mujer,Título universitario,Estrato 4,Angola,Bogotá D.C.,Bogotá D.C ,No,Desempleado,9963,'=,4,4,1,2,2,1,2,4,1,1,2,5,1,0,1,2,2,5,1,"Disciplina,Aburrición,Imprudencia,Extroversión,Compasión,Nostalgia","Disciplina,Emoción,Dedicación,Aburrición,Tensión,Nostalgia","Disciplina,Sorpresa,Compasión,Inquietud,Tensión,Amistad",4,5,5,1,2,5,1,2,4,1,2,2,2,1,1,5,1,2,1,0,0,1,5,4,2,2,2,5,true
SIPopsy,,2022-07-09,1993,Mujer,Técnico / Tecnológico,Estrato 2,República Centroafricana,Boyacá,Almeida,No,Labores del hogar,2536,G,3,5,4,2,1,4,3,5,3,2,1,3,3,1,1,3,2,5,3,"Cordialidad,Inquietud,Trabajo,Tensión,Timidez,Nostalgia","Trabajo,Emoción,Sorpresa,Compasión,Orgullo,Cordialidad","Agitación,Sorpresa,Imprudencia,Dedicación,Compasión,Extroversión",2,2,3,2,4,3,3,5,5,3,2,5,2,5,2,3,4,2,1,1,1,1,5,3,3,4,3,1,true
SIPopsy,,2022-07-09,2002,Mujer,Técnico / Tecnológico,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Empleado de otra compañía o institución,1012,P,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,2,4,2,2,"Disciplina,Nostalgia,Trabajo,Orgullo,Sorpresa,Cordialidad","Dedicación,Educación,Impresión,Disciplina,Trabajo,Amistad","Trabajo,Dedicación,Educación,Impresión,Cordialidad,Disciplina",3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,4,3,3,0,0,0,0,3,3,3,3,3,3,true
SIPopsy,,2022-07-09,1992,Mujer,Bachillerato,Estrato 3,Angola,Bogotá D.C.,Bogotá D.C ,No,Desempleado,2530,4,2,5,1,4,2,2,5,5,1,3,1,2,4,0,0,2,2,5,5,"Emoción,Aburrición,Orgullo,Nostalgia,Trabajo,Compasión","Extroversión,Impresión,Cordialidad,Arrepentimiento,Timidez,Emoción","Nostalgia,Extroversión,Emoción,Aburrición,Timidez,Vergüenza",5,5,2,2,4,2,2,2,2,5,5,2,2,2,4,3,3,5,0,0,0,0,2,4,2,1,2,2,true
SIPopsy,,2022-07-09,1977,Mujer,Técnico / Tecnológico,Estrato 2,Andorra,Bogotá D.C.,Bogotá D.C ,No,Desempleado,3632,#,1,4,2,2,4,5,4,1,2,4,2,2,4,1,0,2,4,2,2,"Aburrición,Disciplina,Inquietud,Orgullo,Sorpresa,Imprudencia","Imprudencia,Sorpresa,Dedicación,Tensión,Cordialidad,Inquietud","Vergüenza,Emoción,Disciplina,Impresión,Tensión,Timidez",2,5,4,2,2,2,2,2,1,3,4,2,2,3,2,2,4,4,1,1,1,1,2,4,5,1,2,1,true
SIPopsy,,2022-07-09,1958,Mujer,Primaria,Estrato 2,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,9495,S,3,2,3,3,2,2,3,2,3,2,2,2,2,0,0,3,3,3,3,"Amistad,Nostalgia,Imprudencia,Orgullo,Aburrición,Arrepentimiento","Compasión,Aburrición,Orgullo,Dedicación,Inquietud,Educación","Sospecha,Tensión,Cordialidad,Trabajo,Amistad,Agitación",2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,2,2,2,2,3,2,true
SIPopsy,,2022-07-09,2000,Hombre,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,2854,J,4,5,4,5,4,4,4,4,4,5,3,3,3,0,1,1,1,1,1,"Trabajo,Dedicación,Amistad,Emoción,Educación,Disciplina","Sospecha,Orgullo,Timidez,Dedicación,Disciplina,Sorpresa","Vergüenza,Sospecha,Imprudencia,Orgullo,Educación,Cordialidad",5,2,1,1,1,1,1,2,4,5,1,3,3,5,5,1,3,2,1,1,1,1,4,1,3,1,2,3,true
SIPopsy,,2022-07-09,1985,Mujer,Primaria,Estrato 1,Colombia,Bogotá D.C.,Bogotá D.C.,No,Desempleado,5836,F,4,2,2,4,5,2,5,4,3,4,5,4,5,1,1,1,3,5,5,"Extroversión,Tensión,Sorpresa,Impresión,Imprudencia,Cordialidad","Sospecha,Orgullo,Emoción,Impresión,Compasión,Nostalgia","Disciplina,Imprudencia,Compasión,Emoción,Vergüenza,Trabajo",4,2,4,2,2,4,5,5,5,5,4,3,1,5,5,3,2,5,1,1,0,1,5,4,4,2,2,3,true
SIPopsy,,2022-07-09,1993,Mujer,Técnico / Tecnológico,Estrato 3,Anguilla,Bogotá D.C.,Bogotá D.C ,No,Desempleado,2500,5,4,5,2,2,4,2,4,4,1,4,1,2,1,1,0,1,1,5,2,"Trabajo,Nostalgia,Orgullo,Inquietud,Educación,Tensión","Agitación,Aburrición,Dedicación,Vergüenza,Inquietud,Arrepentimiento","Emoción,Extroversión,Nostalgia,Disciplina,Aburrición,Orgullo",2,2,1,3,1,2,5,1,1,1,2,2,3,2,5,1,5,3,0,0,0,1,4,4,1,5,5,2,true
SIPopsy,,2022-07-09,1975,Hombre,Bachillerato,Estrato 3,Colombia,Bogotá D.C.,Bogotá D.C.,No,Empleado de otra compañía o institución,7905,Q,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,"Disciplina,Arrepentimiento,Trabajo,Dedicación,Cordialidad,Amistad","Disciplina,Nostalgia,Educación,Amistad,Trabajo,Dedicación","Trabajo,Educación,Disciplina,Dedicación,Orgullo,Cordialidad",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,3,true
